"Center for Agricultural and Rural Development (CARD), www.card.iastate.edu, Iowa State University, Ames, Iowa",,,,,,
,,,,,,
Date,Ethanol Price ($/gallon),Corn Price ($/bushel),Natural Gas Price ($/mmBtu),Return Over Operating Costs ($/gallon),Net Cost of Corn ($/gallon),Other Operating Costs ($/gallon)
4/28/2021,2.311199903,6.473999977,3.924999952,0.422908545,1.486241341,0.402050018
4/29/2021,2.311199903,6.631999969,3.911000013,0.383308947,1.526204944,0.401686013
4/30/2021,2.311199903,7.012000084,3.964999914,0.285790205,1.622319698,0.40309
5/3/2021,2.46999979,7.257999897,3.96600008,0.344776243,1.72210753,0.403116018
5/4/2021,2.46999979,7.381999969,3.967000008,0.312637895,1.75421989,0.403142005
5/5/2021,2.46999979,7.467999935,3.937999964,0.29112038,1.776491404,0.402388006
5/6/2021,2.369999886,7.529999733,3.957999945,0.17454429,1.792547584,0.402908027
5/7/2021,2.369999886,7.661999702,3.934000015,0.140984312,1.826731563,0.402284026
5/10/2021,2.529999971,7.197399616,3.931999922,0.467326939,1.660441041,0.402231991
5/11/2021,2.529999971,7.311399937,3.954999924,0.437676907,1.68949306,0.402830005
5/12/2021,2.529999971,7.291399956,3.969000101,0.442409933,1.684396029,0.40319401
5/13/2021,2.529999971,6.907399654,3.97300005,0.540164709,1.586537242,0.40329802
5/14/2021,2.529999971,6.567399979,3.960999966,0.627122581,1.4998914,0.40298602
5/17/2021,2.493999958,6.888800144,4.109000206,0.47619164,1.610974312,0.406834006
5/18/2021,2.493999958,6.946800232,4.012000084,0.463813424,1.625874519,0.404312015
5/19/2021,2.503999949,6.946800232,3.963999987,0.475061417,1.625874519,0.403064013
5/20/2021,2.503999949,7.00880003,3.924999952,0.460147858,1.641802073,0.402050018
5/21/2021,2.503999949,6.958800316,3.905999899,0.473486781,1.628957152,0.401556015
5/24/2021,2.335999966,7.026400089,3.885999918,0.265626669,1.669337273,0.401036024
5/25/2021,2.335999966,6.656400204,3.913000107,0.36125508,1.573006868,0.401738018
5/26/2021,2.335999966,6.698400021,3.983999968,0.348474264,1.583941698,0.403584003
5/27/2021,2.335999966,7.098400116,3.957999945,0.245009497,1.688082457,0.402908027
5/28/2021,2.355999947,7.020400047,3.986000061,0.284588903,1.667775035,0.403636009
6/1/2021,2.380000114,7.140499592,4.104000092,0.250384033,1.722912073,0.406704009
6/2/2021,2.380000114,7.004499912,4.074999809,0.287000477,1.687049627,0.40595001
6/3/2021,2.380000114,6.874499798,4.040999889,0.322164893,1.652769208,0.405066013
6/4/2021,2.360000134,7.080499649,4.097000122,0.24638775,1.707090378,0.406522006
6/7/2021,2.319999933,7.158100128,4.070000172,0.112351529,1.801828384,0.405820012
6/8/2021,2.319999933,7.166100025,4.127999783,0.108649731,1.804022193,0.40732801
6/9/2021,2.319999933,7.272100449,4.129000187,0.079553582,1.833092332,0.407354027
6/10/2021,2.319999933,7.356100082,4.149000168,0.055996984,1.856128931,0.407874018
6/11/2021,2.319999933,7.210100174,4.296000004,0.09221489,1.816089034,0.411696017
6/14/2021,2.325000048,6.475149632,4.352000237,0.334990591,1.576857448,0.413152009
6/15/2021,2.325000048,6.557149887,4.239999771,0.315891445,1.598868608,0.410239995
6/16/2021,2.325000048,6.613149643,4.250999928,0.300573498,1.613900542,0.410526007
6/17/2021,2.325000048,6.213150024,4.252999783,0.407892346,1.506529689,0.410578012
6/18/2021,2.325000048,6.43514967,4.215000153,0.349289536,1.566120505,0.409590006
6/21/2021,2.184000015,6.511800289,4.190999985,0.13816458,1.636869431,0.408966005
6/22/2021,2.203999996,6.515799999,4.257999897,0.155320466,1.63797152,0.41070801
6/23/2021,2.203999996,6.561800003,4.333000183,0.140694827,1.650647163,0.412658006
6/24/2021,2.203999996,6.451800346,4.418000221,0.168795913,1.620336056,0.414868027
6/25/2021,2.203999996,6.283800125,4.495999813,0.213061541,1.574042439,0.416896015
6/28/2021,2.275000095,6.72329998,4.617000103,0.098914884,1.756043196,0.420042008
6/29/2021,2.275000095,6.913300037,4.630000114,0.044659123,1.809960961,0.420379996
6/30/2021,2.275000095,7.169300079,4.650000095,-0.028507859,1.882607937,0.420900017
7/1/2021,2.275000095,7.165300369,4.660999775,-0.027658619,1.881472707,0.421186
7/2/2021,2.275000095,6.941300392,4.699999809,0.034893349,1.817906737,0.422200024
7/6/2021,2.332499981,6.412499905,4.637000084,0.239784375,1.672153592,0.420562029
7/7/2021,2.202499866,6.37650013,4.596000195,0.121058628,1.661945224,0.419496
7/8/2021,2.172499895,6.232500076,4.688000202,0.129500955,1.621110916,0.421888024
7/9/2021,2.172499895,6.148499966,4.673999786,0.153685257,1.597290635,0.421523988
7/12/2021,2.13499999,6.90320015,4.749000072,-0.092601478,1.804127455,0.423474014
7/13/2021,2.13499999,6.981200218,4.696000099,-0.113261104,1.82616508,0.422096014
7/14/2021,2.13499999,7.041200161,4.659999847,-0.12927714,1.843117118,0.421160012
7/15/2021,2.13499999,5.853199959,4.613999844,0.207567513,1.507468462,0.419964015
7/16/2021,2.13499999,5.77120018,4.673999786,0.229175135,1.484300852,0.421523988
7/19/2021,2.130000114,6.483399868,4.875999928,0.031683013,1.671541095,0.426775992
7/20/2021,2.130000114,6.639400005,4.959000111,-0.014702827,1.715768933,0.428934008
7/21/2021,2.130000114,6.639400005,5.002999783,-0.015846819,1.715768933,0.430078
7/22/2021,2.130000114,6.567399979,5.059999943,0.003084093,1.695356011,0.43156001
7/23/2021,2.130000114,6.395400047,5.081999779,0.051275969,1.64659214,0.432132006
7/26/2021,2.164999962,6.476200104,5.102000237,0.083461508,1.648886442,0.432651997
7/27/2021,2.164999962,6.466200352,4.971000195,0.089654729,1.64609921,0.429246008
7/28/2021,2.164999962,6.472200394,5.044000149,0.08608447,1.647771478,0.431143999
7/29/2021,2.065000057,6.560200214,5.059000015,-0.03883405,1.6723001,0.431533992
7/30/2021,2.065000057,6.450200081,4.914000034,-0.004403308,1.641639352,0.427763999
8/2/2021,2.144999981,6.553100109,4.934999943,0.067247421,1.649442554,0.428310007
8/3/2021,2.144999981,6.47110033,5.02699995,0.087340549,1.626957417,0.430702031
8/4/2021,2.144999981,6.423099995,5.157999992,0.09709692,1.613795042,0.434108019
8/5/2021,2.144999981,6.523100376,5.139999866,0.07014358,1.641216397,0.433640003
8/6/2021,2.144999981,6.517100334,5.139999866,0.071788907,1.639571071,0.433640003
8/9/2021,2.144999981,6.477900028,5.059999943,0.10138312,1.612056851,0.43156001
8/10/2021,2.144999981,6.467899799,5.089000225,0.103349939,1.609336019,0.432314038
8/11/2021,2.144999981,6.537899971,5.059000015,0.085084483,1.628381491,0.431533992
8/12/2021,2.144999981,6.645899773,4.933000088,0.058976099,1.657765865,0.428258002
8/13/2021,2.144999981,6.657899857,4.861000061,0.057583079,1.661030889,0.426385999
8/16/2021,2.174999952,6.375,4.946000099,0.234291673,1.51211226,0.42859602
8/17/2021,2.174999952,6.31099987,4.836999893,0.253751814,1.49548614,0.425761998
8/18/2021,2.174999952,6.34499979,4.852000237,0.244529337,1.504318595,0.426152021
8/19/2021,2.174999952,6.229000092,4.829999924,0.275235891,1.474184036,0.425580025
8/20/2021,2.174999952,6.114999771,4.850999832,0.304305315,1.444568634,0.426126003
8/23/2021,2.174999952,5.969099998,4.945000172,0.358376145,1.388053775,0.428570032
8/24/2021,2.174999952,6.033100128,4.895999908,0.343266517,1.404437423,0.427296013
8/25/2021,2.174999952,6.101099968,4.896999836,0.325832874,1.421845078,0.427322
8/26/2021,2.174999952,6.115099907,5.184000015,0.31478709,1.425428867,0.434783995
8/27/2021,2.174999952,6.169099808,5.369999886,0.296127439,1.439252496,0.439620018
8/30/2021,2.154999971,5.931274891,5.304999828,0.345558524,1.371511459,0.437929988
8/31/2021,2.154999971,5.869275093,5.376999855,0.359331548,1.355866432,0.439801991
9/1/2021,2.154999971,5.683274746,5.614999771,0.400078475,1.30893147,0.445990026
9/2/2021,2.154999971,5.691274643,5.640999794,0.397383928,1.310950041,0.446666002
9/3/2021,2.154999971,5.609274864,5.711999893,0.416229427,1.290258527,0.448512018
9/7/2021,2.174999952,5.5625,5.56799984,0.45080024,1.279431701,0.444768012
9/8/2021,2.174999952,5.588500023,5.914000034,0.435255468,1.285980463,0.453764021
9/9/2021,2.174999952,5.566500187,6.031000137,0.437754691,1.280439258,0.456806004
9/10/2021,2.174999952,5.632500172,5.938000202,0.423548818,1.297063112,0.454388022
9/13/2021,2.474999905,5.374300003,6.230999947,0.774453223,1.238540649,0.462006032
9/14/2021,2.474999905,5.438299656,6.260000229,0.757535756,1.254704118,0.462760031
9/15/2021,2.474999905,5.742300034,6.460000038,0.675558329,1.331481576,0.46796
9/16/2021,2.474999905,5.702300072,6.335000038,0.688910604,1.321379304,0.464709997
9/17/2021,2.474999905,5.680299759,6.105000019,0.700447083,1.31582284,0.458730012
9/20/2021,2.375,5.423899651,5.985000134,0.672819734,1.24657023,0.455610037
9/21/2021,2.375,5.377899647,5.804999828,0.689057827,1.235012174,0.450929999
9/22/2021,2.375,5.461899757,5.804999828,0.667951941,1.256118059,0.450929999
9/23/2021,2.375,5.499899864,5.975999832,0.653957844,1.265666127,0.455376029
9/24/2021,2.375,5.473899841,6.139999866,0.656226635,1.259133339,0.459640026
9/27/2021,2.289999962,5.413899899,6.705999851,0.566239297,1.249404669,0.474355996
9/28/2021,2.289999962,5.343899727,6.84100008,0.580386817,1.23174715,0.477865994
9/29/2021,2.289999962,5.409899712,6.477000237,0.573202252,1.248395681,0.468402028
9/30/2021,2.289999962,5.385900021,6.867000103,0.569116175,1.242341757,0.47854203
10/1/2021,2.289999962,5.433899879,6.618999958,0.563456237,1.254449725,0.472093999
10/4/2021,2.325000048,5.326800346,6.765999794,0.629798293,1.219285727,0.475916028
10/5/2021,2.325000048,5.294800282,7.311999798,0.623625457,1.211262584,0.490112007
10/6/2021,2.325000048,5.242800236,6.675000191,0.653224885,1.198225141,0.473550022
10/7/2021,2.325000048,5.260800362,6.677000046,0.648660004,1.202738047,0.473601997
10/8/2021,2.325000048,5.22480011,6.565000057,0.66059792,1.193712115,0.470690012
10/11/2021,2.325000048,5.147899628,6.34499979,0.705523252,1.154506803,0.464969993
10/12/2021,2.325000048,5.041899681,6.505000114,0.727722287,1.128147721,0.469130009
10/13/2021,2.325000048,4.939899921,6.590000153,0.750876725,1.102783322,0.471340001
10/14/2021,2.325000048,4.983899593,6.686999798,0.737413228,1.113724828,0.473861992
10/15/2021,2.325000048,5.073899746,6.409999847,0.722234845,1.13610518,0.466660023
10/18/2021,2.599999905,5.276599884,5.988999844,0.93262732,1.211658597,0.455713987
10/19/2021,2.599999905,5.252600193,6.087999821,0.936216772,1.205495119,0.458288014
10/20/2021,2.599999905,5.342599869,6.170000076,0.910971761,1.228608131,0.460420012
10/21/2021,2.599999905,5.272600174,6.114999771,0.930378556,1.210631371,0.458990008
10/22/2021,2.599999905,5.330600262,6.28000021,0.911193311,1.225526571,0.463280022
10/25/2021,2.644999981,5.403700352,6.897999763,0.874470055,1.291181922,0.479348004
10/26/2021,2.644999981,5.457700253,6.881999969,0.860684037,1.305383921,0.478932023
10/27/2021,2.644999981,5.595700264,7.202000141,0.816069841,1.341678143,0.487251997
10/28/2021,2.644999981,5.649700165,6.782000065,0.812787831,1.355880141,0.476332009
10/29/2021,2.644999981,5.705700397,6.426000118,0.807315528,1.370608449,0.467076004
11/1/2021,2.984999895,5.618599892,6.18599987,1.16554606,1.358617783,0.460835993
11/2/2021,2.984999895,5.558599949,6.541999817,1.172172904,1.342734933,0.470091999
11/3/2021,2.984999895,5.468599796,6.670000076,1.192669511,1.31891036,0.473420024
11/4/2021,2.984999895,5.420599937,6.71600008,1.204179764,1.306204081,0.474616021
11/5/2021,2.984999895,5.358599663,6.515999794,1.22579217,1.289791703,0.469416022
11/8/2021,2.984999895,5.490399837,6.427000046,1.186216593,1.331681252,0.467101991
11/9/2021,2.984999895,5.522399902,5.979000092,1.189352989,1.340192914,0.455454022
11/10/2021,2.984999895,5.668399811,5.880000114,1.153092384,1.379027486,0.452880025
11/11/2021,2.984999895,5.670400143,6.149000168,1.145566344,1.379559517,0.459874034
11/12/2021,2.984999895,5.748400211,5.790999889,1.134126902,1.40030694,0.450565994
11/15/2021,3.294999838,5.754099846,6.017000198,1.373334527,1.465223312,0.456441998
11/16/2021,3.294999838,5.700099945,6.177000046,1.384127378,1.450270414,0.460602015
11/17/2021,3.294999838,5.742100239,5.815999985,1.381883264,1.461900592,0.451216012
11/18/2021,3.294999838,5.720099926,5.90199995,1.385739088,1.455808759,0.453451991
11/19/2021,3.294999838,5.696100235,6.065000057,1.388146877,1.44916296,0.457690001
11/22/2021,3.444999933,5.730499744,5.789000034,1.551275253,1.443210721,0.450514019
11/23/2021,3.444999933,5.768499851,5.967000008,1.536223054,1.453634858,0.455142021
11/24/2021,3.444999933,5.760499954,6.06799984,1.535791516,1.451440454,0.457768023
11/26/2021,3.444999933,5.830500126,6.447000027,1.506735563,1.470642328,0.467622012
11/29/2021,3.345000029,5.816500187,5.854000092,1.441986799,1.45080924,0.452204019
11/30/2021,3.345000029,5.67650032,5.566999912,1.487392664,1.4128654,0.444742024
12/1/2021,3.345000029,5.726500034,5.257999897,1.4818753,1.426416755,0.436708003
12/2/2021,3.345000029,5.776500225,5.056000233,1.47357595,1.439968109,0.431456029
12/3/2021,3.345000029,5.866500378,5.131999969,1.447207212,1.464360833,0.433432013
12/6/2021,3.019999981,5.93200016,4.657000065,1.140609503,1.458308458,0.42108202
12/7/2021,3.019999981,5.960000038,4.708000183,1.13174367,1.465848327,0.422408015
12/8/2021,3.019999981,5.944000244,4.815000057,1.133270144,1.461539865,0.425190032
12/9/2021,3.019999981,5.981999874,4.81400013,1.123063564,1.471772432,0.425164014
12/10/2021,3.019999981,5.981999874,4.925000191,1.120177507,1.471772432,0.428050011
12/13/2021,3.105000019,5.903900146,4.794000149,1.222942591,1.457413435,0.424644023
12/14/2021,3.105000019,5.947899818,4.747000217,1.212408781,1.469169259,0.423422009
12/15/2021,3.105000019,5.917900085,4.802000046,1.218993902,1.461154103,0.424852014
12/16/2021,3.105000019,5.973899841,4.765999794,1.204967976,1.476116061,0.423916012
12/17/2021,3.105000019,5.993899822,4.690000057,1.201600194,1.481459856,0.421940029
12/20/2021,2.855000019,5.944499969,4.834000111,0.961689055,1.467626929,0.425684035
12/21/2021,2.855000019,6.016499996,4.868999958,0.941564679,1.486841321,0.426594019
12/22/2021,2.855000019,6.058499813,4.975999832,0.927574515,1.498049498,0.429376006
12/23/2021,2.855000019,6.090499878,4.730999947,0.925404847,1.506589174,0.423005998
12/27/2021,2.454999924,6.135900021,5.059999943,0.507352114,1.51608777,0.43156001
12/28/2021,2.454999924,6.035900116,5.054999828,0.534115672,1.489454269,0.431430012
12/29/2021,2.454999924,6.043900013,5.024000168,0.532791138,1.491584778,0.430624008
12/30/2021,2.454999924,5.94990015,4.56099987,0.569864511,1.466549397,0.418586016
12/31/2021,2.454999924,5.921900272,4.730000019,0.572927892,1.459092021,0.422980011
1/3/2022,2.355800152,5.973999977,4.815000057,0.476871669,1.453738451,0.425190032
1/4/2022,2.355800152,5.934000015,4.717000008,0.489944309,1.44321382,0.422642022
1/5/2022,2.355800152,6.136500359,4.881999969,0.432373017,1.496495128,0.426932007
1/6/2022,2.378800154,6.06400013,4.811999798,0.476269126,1.477419019,0.425112009
1/7/2022,2.378800154,6.078999996,4.915999889,0.469618231,1.481365919,0.427816004
1/10/2022,2.079999924,5.868000031,5.078999996,0.297145873,1.350800037,0.432054013
1/11/2022,2.079999924,5.88049984,5.249000072,0.289558589,1.353967309,0.436474025
1/12/2022,2.079999924,5.860499859,5.856999874,0.278818429,1.348899484,0.452282012
1/13/2022,2.079999924,5.745500088,5.269999981,0.323220909,1.319759011,0.437020004
1/14/2022,2.079999924,5.833000183,5.262000084,0.301256806,1.341931105,0.436812013
1/18/2022,2.109999895,5.956875324,5.282999992,0.263496876,1.409144998,0.437358022
1/19/2022,2.109999895,6.066874981,5.031000137,0.241765529,1.437428355,0.430806011
1/20/2022,2.109999895,6.071875095,4.802000046,0.246433854,1.438714027,0.424852014
1/21/2022,2.109999895,6.124375343,4.999000072,0.227813065,1.452212811,0.42997402
1/24/2022,1.994999886,6.166500092,5.02699995,0.128266528,1.436031342,0.430702031
1/25/2022,1.994999886,6.156499863,5.052999973,0.130130172,1.433491707,0.431378007
1/26/2022,1.994999886,6.226500034,5.27699995,0.106529087,1.451268792,0.437202007
1/27/2022,1.994999886,6.209000111,7.264999866,0.059285447,1.446824431,0.488889992
1/28/2022,1.994999886,6.31649971,5.638999939,0.074261084,1.474124789,0.446614027
1/31/2022,2.049999952,6.168999672,5.874000072,0.191813082,1.405462861,0.45272401
2/1/2022,2.049999952,6.256499767,5.750999928,0.173101246,1.427372694,0.449526012
2/2/2022,2.049999952,6.133999825,6.500999928,0.184274867,1.396699071,0.469026029
2/3/2022,2.049999952,6.076499939,5.888000011,0.214610845,1.382301092,0.453088015
2/4/2022,2.049999952,6.113999844,5.572000027,0.213437095,1.39169085,0.444872022
2/7/2022,1.974999905,6.361000061,5.231999874,0.097468898,1.441498995,0.436031997
2/8/2022,1.974999905,6.330999851,5.248000145,0.10448797,1.434063911,0.436448038
2/9/2022,1.974999905,6.475999832,5.008999825,0.074765518,1.470000386,0.430234015
2/10/2022,1.974999905,6.426000118,4.959000111,0.088457435,1.457608461,0.428934008
2/11/2022,1.974999905,6.518499851,4.940999985,0.066000536,1.480533361,0.428466022
2/14/2022,2.019999981,6.480000019,5.195000172,0.13288106,1.452048898,0.435070038
2/15/2022,2.019999981,6.302500248,5.306000233,0.173536018,1.408507943,0.437956035
2/16/2022,2.019999981,6.392500401,5.717000008,0.1407727,1.430585265,0.448642015
2/17/2022,2.019999981,6.422500134,5.486000061,0.139419794,1.437944174,0.442636013
2/18/2022,2.019999981,6.465000153,5.431000233,0.130424455,1.448369503,0.441206038
2/22/2022,2.159999847,6.783125401,5.498000145,0.19373998,1.523311853,0.442948014
2/23/2022,2.159999847,6.873125076,5.623000145,0.168415159,1.545386672,0.446198016
2/24/2022,2.159999847,6.985625267,5.56799984,0.14225179,1.572980046,0.444768012
2/25/2022,2.159999847,6.630625248,5.46999979,0.231872648,1.485907197,0.442220002
2/28/2022,2.324999809,6.615749836,5.40199995,0.419764966,1.464782834,0.440452009
3/1/2022,2.324999809,7.038249969,5.572999954,0.312234521,1.567867279,0.444898009
3/2/2022,2.324999809,7.030749798,5.762000084,0.309150517,1.566037297,0.449811995
3/3/2022,2.324999809,7.153249741,5.722000122,0.280301988,1.595925808,0.448772013
3/4/2022,2.324999809,7.205749989,6.015999794,0.259848595,1.608735204,0.456416011
3/7/2022,2.409999847,7.177375317,5.833000183,0.331048608,1.627293229,0.45165801
3/8/2022,2.409999847,7.229875088,5.52699995,0.326004237,1.640293598,0.443702012
3/9/2022,2.409999847,7.034875393,5.526000023,0.37431705,1.592006803,0.443675995
3/10/2022,2.409999847,7.262375355,5.631000042,0.315252542,1.648341298,0.446406007
3/11/2022,2.409999847,7.329874992,5.724999905,0.296093732,1.665056109,0.448850006
3/14/2022,2.409999847,7.004999638,5.657999992,0.413250923,1.549640894,0.44710803
3/15/2022,2.409999847,7.302499771,5.56799984,0.342983067,1.622248769,0.444768012
3/16/2022,2.409999847,7.022500038,5.748000145,0.406639785,1.553912044,0.449448019
3/17/2022,2.409999847,7.267499924,5.989999771,0.340552896,1.613706946,0.455740005
3/18/2022,2.409999847,7.139999866,5.862999916,0.374972701,1.582589149,0.452437997
3/21/2022,2.375,7.240875244,5.900000095,0.321203113,1.600396872,0.453400016
3/22/2022,2.375,7.208374977,6.186999798,0.321653754,1.592484236,0.460862011
3/23/2022,2.375,7.255875111,6.231999874,0.308919251,1.604048729,0.46203202
3/24/2022,2.375,7.16087532,6.401000023,0.327654243,1.580919743,0.466426015
3/25/2022,2.375,7.218375206,6.571000099,0.309235036,1.594918966,0.470845997
3/28/2022,2.3349998,7.340749741,6.507999897,0.2546978,1.611093998,0.469208002
3/29/2022,2.3349998,7.118249893,6.335999966,0.312776417,1.557487369,0.464736015
3/30/2022,2.3349998,7.235749722,6.605000019,0.27747333,1.585796475,0.471729994
